FAILURE_NAME,UTILITY_DROP,AFFECTED_COMPONENT,CRITICALITY,UTILITY_INCREASE,COSTS,CONNECTIVITY,RELIABILITY,IMPORTANCE,PROVIDED_INTERFACE,REQUIRED_INTERFACE,ADT,RULE, PMax,alpha,REPLICA,REQUEST
CF5,129.1912404,Authentication Service,7,139.6937699,0.5,5,0.85,3,4,1,1.038031361,AddReplica,5.10730384,156.5920872,29,2865
CF2,192.0054015,Bid and Buy Service,10,192.0054015,1.64,5,0.5,1,0,5,1.279791099,LwRedeployComponent,7.68021606,189.208131,5,190
CF5,30.62907501,Category Item Filter,5,43.33292235,0.5,2,0.5,8,1,1,1.305550384,AddReplica,12.06781267,83.23832011,63,5802
CF3,142.3709478,Seller Reputation Item Filter,8,142.3709478,1.63,2,0.5,10,1,1,1.189016341,HwRedeployComponent,17.79636848,75.97996468,18,338
CF1,81.28408947,Future Sales Item Filter,7,81.28408947,1.63,2,0.5,15,1,1,1.005162915,HwRedeployComponent,11.61201278,170.676447,5,212
CF3,60.33906335,Category Item Filter,5,60.33906335,1.63,2,0.5,7,1,1,1.207135314,HwRedeployComponent,12.06781267,83.23832011,37,761
CF5,20.56886183,Availability Item Filter,8,41.03298826,0.5,2,0.5,7,1,1,1.066205787,AddReplica,5.637879756,107.8141421,31,2190
CF1,88.68012805,Recommendation Item Filter,9,88.68012805,1.53,2,0.5,12,1,1,1.13873915,LwRedeployComponent,9.853347561,152.5462346,17,630
CF2,282.187367,User Management Service,8,282.187367,1.69,4,0.5,14,0,4,1.347202971,HwRedeployComponent,17.63671044,128.1755686,26,817
CF5,176.4335068,Inventory Service,9,176.3222286,0.6,3,0.5,14,1,2,1.053522018,RemoveReplica,13.07438129,70.4972201,8,149
CF3,176.5041474,Inventory Service,9,176.5041474,1.66,3,0.5,6,1,2,1.264533682,HwRedeployComponent,13.07438129,70.4972201,16,281
CF3,103.0166319,Region Item Filter,6,103.0166319,1.63,2,0.5,6,1,1,1.222609559,HwRedeployComponent,17.16943865,93.91547799,28,643
CF2,224.4356896,Reputation Service,8,224.4356896,0.35,4,0.5,1,0,4,1.058253287,RestartComponent,14.0272306,151.5789161,5,189
CF5,95.37497714,Past Sales Item Filter,5,95.97604205,0.5,2,0.5,3,1,1,1.206278503,AddReplica,19.39201685,188.8243981,11,787
CF1,45.10303805,Availability Item Filter,8,45.10303805,1.63,2,0.5,15,1,1,1.387985855,HwRedeployComponent,5.637879756,107.8141421,19,488
CF5,21.92167473,Seller Reputation Item Filter,8,84.6536699,0.5,2,0.5,14,1,1,1.120556478,AddReplica,17.79636848,75.97996468,75,8322
CF2,129.7531016,Buy Now Item Filter,8,129.7531016,1.63,2,0.5,8,1,1,1.206502511,HwRedeployComponent,16.2191377,143.3773476,10,349
CF5,37.7238153,Recommendation Item Filter,9,66.62067578,0.5,2,0.5,13,1,1,1.154125317,AddReplica,9.853347561,152.5462346,58,9067
CF1,119.1233033,Item Management Service,8,119.1233033,1.53,4,0.5,9,0,4,1.207025697,LwRedeployComponent,7.445206458,103.3109746,13,335
CF5,69.92439347,User Management Service,8,208.6270289,0.5,4,0.5,2,0,4,1.241888175,AddReplica,17.63671044,128.1755686,60,8104
CF1,96.96008424,Past Sales Item Filter,5,96.96008424,1.63,2,0.5,1,1,1,1.412162208,HwRedeployComponent,19.39201685,188.8243981,2,48
CF5,89.63195925,Seller Reputation Item Filter,8,111.4484815,0.5,2,0.5,3,1,1,1.125518157,AddReplica,17.79636848,75.97996468,54,3898
CF3,638.4602918,Query Service,9,638.4602918,1.9,11,0.5,4,10,1,1.316365494,HwRedeployComponent,12.89818771,87.25315103,35,746
CF5,39.18591518,Category Item Filter,5,51.68897045,0.5,2,0.5,13,1,1,1.458955298,AddReplica,12.06781267,83.23832011,43,2795
CF5,74.35368116,Persistence Service,7,166.7143491,0.5,5,0.5,6,5,0,1.450960512,AddReplica,14.73108942,93.8030449,70,8532
CF5,30.79775537,Last Second Sales Item Filter,10,60.97546528,0.5,2,0.5,3,1,1,1.421664256,AddReplica,9.667425092,81.91615479,72,7942
CF2,94.41692189,Comment Item Filter,7,94.41692189,0.35,2,0.5,13,1,1,1.025942772,RestartComponent,13.4881317,158.2886289,2,52
CF3,45.10303805,Availability Item Filter,8,45.10303805,1.63,2,0.5,2,1,1,1.169119886,HwRedeployComponent,5.637879756,107.8141421,11,285
CF5,129.0946184,Buy Now Item Filter,8,128.9091112,0.6,2,0.5,5,1,1,1.409187807,RemoveReplica,16.2191377,143.3773476,23,1152
CF5,38.6741925,Last Second Sales Item Filter,10,68.7628982,0.5,2,0.5,14,1,1,1.340587267,AddReplica,9.667425092,81.91615479,63,5800
CF5,85.08536461,Inventory Service,9,138.0829323,0.5,3,0.5,5,1,2,1.143556649,AddReplica,13.07438129,70.4972201,54,3621
CF1,60.33906335,Category Item Filter,5,60.33906335,1.63,2,0.5,8,1,1,1.439660475,HwRedeployComponent,12.06781267,83.23832011,31,638
CF2,96.67425092,Last Second Sales Item Filter,10,96.67425092,1.63,2,0.5,12,1,1,1.299139692,HwRedeployComponent,9.667425092,81.91615479,30,613
CF5,29.76681238,Future Sales Item Filter,7,62.71305704,0.5,2,0.5,14,1,1,1.145108465,AddReplica,11.61201278,170.676447,56,9333
CF5,83.44850161,Authentication Service,7,124.912788,0.5,5,0.85,1,4,1,1.446846689,AddReplica,5.10730384,156.5920872,49,6596
CF2,257.7940649,Persistence Service,7,257.7940649,1.72,5,0.5,4,5,0,1.49632391,HwRedeployComponent,14.73108942,93.8030449,20,449
CF5,83.30109394,Past Sales Item Filter,5,94.86090362,0.5,2,0.5,3,1,1,1.456573382,AddReplica,19.39201685,188.8243981,14,1171
CF3,192.0054015,Bid and Buy Service,10,192.0054015,1.72,5,0.5,12,0,5,1.141403231,HwRedeployComponent,7.68021606,189.208131,6,261
CF3,103.0166319,Region Item Filter,6,103.0166319,1.63,2,0.5,15,1,1,1.334601674,HwRedeployComponent,17.16943865,93.91547799,18,418
CF2,224.4356896,Reputation Service,8,224.4356896,1.64,4,0.5,13,0,4,1.38025541,LwRedeployComponent,14.0272306,151.5789161,25,920
CF5,116.8381441,Reputation Service,8,187.5616768,0.5,4,0.5,12,0,4,1.211852506,AddReplica,14.0272306,151.5789161,46,5778
CF1,282.187367,User Management Service,8,282.187367,1.69,4,0.5,10,0,4,1.113730911,HwRedeployComponent,17.63671044,128.1755686,8,249
CF2,176.5041474,Inventory Service,9,176.5041474,1.66,3,0.5,15,1,2,1.053300098,HwRedeployComponent,13.07438129,70.4972201,50,867
CF5,2.260897932,Availability Item Filter,8,41.25340553,0.5,2,0.5,13,1,1,1.322426441,AddReplica,5.637879756,107.8141421,31,2149
CF5,24.48698812,Recommendation Item Filter,9,65.40050449,0.5,2,0.5,8,1,1,1.487378779,AddReplica,9.853347561,152.5462346,60,9686
CF5,6.078308448,Category Item Filter,5,34.43664536,0.5,2,0.5,10,1,1,1.013652381,AddReplica,12.06781267,83.23832011,77,9882
CF5,101.4177936,Item Management Service,8,103.474264,0.5,4,0.5,15,0,4,1.150665819,AddReplica,7.445206458,103.3109746,40,3113
CF5,67.16413084,Bid and Buy Service,10,158.1847847,0.5,5,0.5,11,0,5,1.009404511,AddReplica,7.68021606,189.208131,48,7771
CF2,129.7531016,Buy Now Item Filter,8,129.7531016,1.63,2,0.5,5,1,1,1.192028901,HwRedeployComponent,16.2191377,143.3773476,2,44
CF2,151.9422892,Authentication Service,7,151.9422892,0.35,5,0.85,9,4,1,1.408834693,RestartComponent,5.10730384,156.5920872,25,973
CF5,73.89425718,Region Item Filter,6,98.54673603,0.5,2,0.5,6,1,1,1.366321115,AddReplica,17.16943865,93.91547799,19,937
CF2,94.41692189,Comment Item Filter,7,94.41692189,0.35,2,0.5,4,1,1,1.013088851,RestartComponent,13.4881317,158.2886289,9,350
CF2,81.28408947,Future Sales Item Filter,7,81.28408947,1.63,2,0.5,8,1,1,1.225574285,HwRedeployComponent,11.61201278,170.676447,19,795
CF1,88.68012805,Recommendation Item Filter,9,88.68012805,1.53,2,0.5,10,1,1,1.316100728,LwRedeployComponent,9.853347561,152.5462346,3,91
CF2,60.33906335,Category Item Filter,5,60.33906335,0.35,2,0.5,3,1,1,1.293724432,RestartComponent,12.06781267,83.23832011,43,893
CF2,81.28408947,Future Sales Item Filter,7,81.28408947,1.64,2,0.5,6,1,1,1.008069186,LwRedeployComponent,11.61201278,170.676447,20,818
CF5,70.06709187,Comment Item Filter,7,86.90522729,0.5,2,0.5,11,1,1,1.338087411,AddReplica,13.4881317,158.2886289,30,2983
CF5,81.96488182,Comment Item Filter,7,92.43092016,0.5,2,0.5,10,1,1,1.381141202,AddReplica,13.4881317,158.2886289,12,836
CF5,119.120462,Item Management Service,8,119.1192075,0.6,4,0.5,13,0,4,1.190506731,RemoveReplica,7.445206458,103.3109746,30,565
CF3,176.5041474,Inventory Service,9,176.5041474,1.66,3,0.5,14,1,2,1.343777958,HwRedeployComponent,13.07438129,70.4972201,20,348
CF5,151.9388787,Authentication Service,7,151.9366913,0.6,5,0.85,6,4,1,1.475729346,RemoveReplica,5.10730384,156.5920872,22,632
CF2,88.68012805,Recommendation Item Filter,9,88.68012805,1.63,2,0.5,2,1,1,1.029379693,HwRedeployComponent,9.853347561,152.5462346,22,823
CF1,257.7940649,Persistence Service,7,257.7940649,1.53,5,0.5,13,5,0,1.351236879,LwRedeployComponent,14.73108942,93.8030449,19,425
CF2,103.0166319,Region Item Filter,6,103.0166319,1.64,2,0.5,4,1,1,1.287498345,LwRedeployComponent,17.16943865,93.91547799,1,23
CF1,224.4356896,Reputation Service,8,224.4356896,1.53,4,0.5,7,0,4,1.197266045,LwRedeployComponent,14.0272306,151.5789161,16,598
CF5,30.7706578,Inventory Service,9,159.6706497,0.5,3,0.5,6,1,2,1.151492557,AddReplica,13.07438129,70.4972201,34,1601
CF2,151.9422892,Authentication Service,7,151.9422892,0.35,5,0.85,15,4,1,1.047009852,RestartComponent,5.10730384,156.5920872,22,837
CF2,129.7531016,Buy Now Item Filter,8,129.7531016,1.63,2,0.5,5,1,1,1.015155646,HwRedeployComponent,16.2191377,143.3773476,19,665
CF5,17.36292531,Availability Item Filter,8,34.9620389,0.5,2,0.5,5,1,1,1.455801821,AddReplica,5.637879756,107.8141421,56,5844
CF5,43.52560746,Buy Now Item Filter,8,93.03464501,0.5,2,0.5,14,1,1,1.422273657,AddReplica,16.2191377,143.3773476,62,9861
CF3,282.187367,User Management Service,8,282.187367,1.69,4,0.5,5,0,4,1.42304938,HwRedeployComponent,17.63671044,128.1755686,25,781
CF1,60.33906335,Category Item Filter,5,60.33906335,0.35,2,0.5,14,1,1,1.103872402,RestartComponent,12.06781267,83.23832011,20,408
CF5,95.57893578,Last Second Sales Item Filter,10,95.72101098,0.5,2,0.5,5,1,1,1.416360342,AddReplica,9.667425092,81.91615479,38,1173
CF5,35.80053602,Past Sales Item Filter,5,75.66539153,0.5,2,0.5,7,1,1,1.087409727,AddReplica,19.39201685,188.8243981,54,9745
CF3,192.0054015,Bid and Buy Service,10,192.0054015,1.72,5,0.5,3,0,5,1.335296012,HwRedeployComponent,7.68021606,189.208131,20,942
CF3,96.96008424,Past Sales Item Filter,5,96.96008424,1.63,2,0.5,4,1,1,1.043274224,HwRedeployComponent,19.39201685,188.8243981,19,885
CF3,119.1233033,Item Management Service,8,119.1233033,1.69,4,0.5,8,0,4,1.330190057,HwRedeployComponent,7.445206458,103.3109746,17,425
CF5,71.59021562,Bid and Buy Service,10,184.5150204,0.5,5,0.5,13,0,5,1.48402432,AddReplica,7.68021606,189.208131,20,1932
CF1,638.4602918,Query Service,9,638.4602918,0.35,11,0.5,10,10,1,1.145213515,RestartComponent,12.89818771,87.25315103,37,798
CF2,45.10303805,Availability Item Filter,8,45.10303805,1.63,2,0.5,5,1,1,1.3728481,HwRedeployComponent,5.637879756,107.8141421,3,76
CF3,142.3709478,Seller Reputation Item Filter,8,142.3709478,1.63,2,0.5,6,1,1,1.143801446,HwRedeployComponent,17.79636848,75.97996468,11,192
CF5,17.5504614,Recommendation Item Filter,9,73.3296091,0.5,2,0.5,3,1,1,1.38166915,AddReplica,9.853347561,152.5462346,47,6085
CF3,96.96008424,Past Sales Item Filter,5,96.96008424,1.63,2,0.5,15,1,1,1.142903614,HwRedeployComponent,19.39201685,188.8243981,15,684
CF5,150.1482366,Query Service,9,375.4097918,0.5,11,0.5,14,10,1,1.20608883,AddReplica,12.89818771,87.25315103,76,9830
CF5,230.9781207,User Management Service,8,268.8722348,0.5,4,0.5,5,0,4,1.111005009,AddReplica,17.63671044,128.1755686,21,1446
CF5,21.69225562,Region Item Filter,6,84.70957145,0.5,2,0.5,8,1,1,1.340019171,AddReplica,17.16943865,93.91547799,49,3954
CF5,16.90105403,Category Item Filter,5,39.20387204,0.5,2,0.5,1,1,1,1.167231712,AddReplica,12.06781267,83.23832011,70,7520
CF5,169.1394885,Persistence Service,7,206.7850589,0.5,5,0.5,1,5,0,1.247798654,AddReplica,14.73108942,93.8030449,52,4416
CF5,41.81154393,Persistence Service,7,224.8086329,0.5,6,0.5,15,6,0,1.168011082,AddReplica,14.73108942,93.8030449,61,6208
CF1,88.68012805,Recommendation Item Filter,9,88.68012805,1.63,2,0.5,7,1,1,1.473798839,HwRedeployComponent,9.853347561,152.5462346,8,291
CF3,94.41692189,Comment Item Filter,7,94.41692189,1.63,2,0.5,4,1,1,1.270856023,HwRedeployComponent,13.4881317,158.2886289,6,221
CF1,638.4602918,Query Service,9,638.4602918,0.35,11,0.5,6,10,1,1.445797488,RestartComponent,12.89818771,87.25315103,31,669
CF1,96.96008424,Past Sales Item Filter,5,96.96008424,0.35,2,0.5,12,1,1,1.222157711,RestartComponent,19.39201685,188.8243981,16,723
CF5,151.8475665,Persistence Service,7,212.8351742,0.5,6,0.5,8,6,0,1.298123339,AddReplica,14.73108942,93.8030449,66,7334
CF5,81.82257978,Region Item Filter,6,99.07743303,0.5,2,0.5,13,1,1,1.48276722,AddReplica,17.16943865,93.91547799,20,954
CF5,86.15287525,Past Sales Item Filter,5,91.47841629,0.5,2,0.5,6,1,1,1.422923937,AddReplica,19.39201685,188.8243981,25,2669
CF2,176.5041474,Inventory Service,9,176.5041474,1.64,3,0.5,4,1,2,1.157355985,LwRedeployComponent,13.07438129,70.4972201,39,682
CF3,139.6937699,Authentication Service,7,147.9110505,1.72,5,0.9,3,4,1,1.038031361,ReplaceComponent,5.10730384,156.5920872,29,2865
CF5,60.27536017,Category Item Filter,5,60.26476052,0.6,2,0.5,8,1,1,1.337943549,RemoveReplica,12.06781267,83.23832011,48,1081
CF5,236.6481641,User Management Service,8,260.2346624,0.5,4,0.5,5,0,4,1.496512139,AddReplica,17.63671044,128.1755686,29,2318
CF5,128.7382128,Buy Now Item Filter,8,128.9393064,0.5,2,0.5,6,1,1,1.479365339,AddReplica,16.2191377,143.3773476,26,1294
CF1,224.4356896,Reputation Service,8,224.4356896,1.69,4,0.5,4,0,4,1.310766302,HwRedeployComponent,14.0272306,151.5789161,7,255
CF5,85.42111868,Authentication Service,7,162.9387554,0.5,6,0.85,10,5,1,1.496424352,AddReplica,5.10730384,156.5920872,34,3698
CF5,31.40225873,Last Second Sales Item Filter,10,56.26064651,0.5,2,0.5,14,1,1,1.120567899,AddReplica,9.667425092,81.91615479,77,9479
CF3,257.7940649,Persistence Service,7,257.7940649,1.72,5,0.5,3,5,0,1.155596789,HwRedeployComponent,14.73108942,93.8030449,18,422
CF5,31.15521371,Future Sales Item Filter,7,67.42385682,0.5,2,0.5,8,1,1,1.181964299,AddReplica,11.61201278,170.676447,47,6761
CF5,607.3460029,Query Service,9,608.8050365,0.5,11,0.5,4,10,1,1.491546488,AddReplica,12.89818771,87.25315103,76,3547
CF5,20.67247454,Persistence Service,7,203.0115078,0.5,5,0.5,1,5,0,1.456143031,AddReplica,14.73108942,93.8030449,53,4669
CF5,97.27997235,Seller Reputation Item Filter,8,119.7528907,0.5,2,0.5,5,1,1,1.134312418,AddReplica,17.79636848,75.97996468,44,2729
CF3,129.7531016,Buy Now Item Filter,8,129.7531016,1.63,2,0.5,14,1,1,1.199624778,HwRedeployComponent,16.2191377,143.3773476,14,468
CF2,60.33906335,Category Item Filter,5,60.33906335,0.35,2,0.5,3,1,1,1.100285724,RestartComponent,12.06781267,83.23832011,32,646
CF5,20.68995937,Availability Item Filter,8,42.78448114,0.5,2,0.5,5,1,1,1.100896485,AddReplica,5.637879756,107.8141421,22,1305
CF2,142.3709478,Seller Reputation Item Filter,8,142.3709478,1.63,2,0.5,8,1,1,1.274664138,HwRedeployComponent,17.79636848,75.97996468,1,15
CF1,119.1233033,Item Management Service,8,119.1233033,1.53,4,0.5,6,0,4,1.191873089,LwRedeployComponent,7.445206458,103.3109746,33,852
CF3,45.10303805,Availability Item Filter,8,45.10303805,1.63,2,0.5,8,1,1,1.04031228,HwRedeployComponent,5.637879756,107.8141421,30,798
CF5,7.073001128,Category Item Filter,5,47.40300437,0.5,2,0.5,14,1,1,1.477684013,AddReplica,12.06781267,83.23832011,54,4241
CF5,192.0054015,Bid and Buy Service,10,192.0054015,0.6,5,0.5,6,0,5,1.036077768,RemoveReplica,7.68021606,189.208131,21,60
CF5,24.83601308,Inventory Service,9,95.27758313,0.5,3,0.5,3,1,2,1.074602078,AddReplica,13.07438129,70.4972201,81,9456
CF1,103.0166319,Region Item Filter,6,103.0166319,1.63,2,0.5,3,1,1,1.095151549,HwRedeployComponent,17.16943865,93.91547799,39,904
CF3,282.187367,User Management Service,8,282.187367,1.69,4,0.5,10,0,4,1.07494938,HwRedeployComponent,17.63671044,128.1755686,28,866
CF3,96.67425092,Last Second Sales Item Filter,10,96.67425092,1.63,2,0.5,8,1,1,1.029253107,HwRedeployComponent,9.667425092,81.91615479,18,355
CF2,192.0054015,Bid and Buy Service,10,192.0054015,1.64,5,0.5,14,0,5,1.457028155,LwRedeployComponent,7.68021606,189.208131,15,697
CF5,4.784770318,Authentication Service,7,112.0614556,0.5,5,0.85,8,4,1,1.403438673,AddReplica,5.10730384,156.5920872,60,9942
CF5,4.907521104,Past Sales Item Filter,5,80.54629004,0.5,2,0.5,15,1,1,1.35576759,AddReplica,19.39201685,188.8243981,47,7455
CF5,6.42333731,Region Item Filter,6,75.57410032,0.5,2,0.5,8,1,1,1.194530084,AddReplica,17.16943865,93.91547799,60,6017
CF5,176.5041474,Inventory Service,9,176.5041474,0.6,3,0.5,2,1,2,1.023367515,RemoveReplica,13.07438129,70.4972201,50,31
CF5,2.491107427,Region Item Filter,6,84.61240854,0.5,2,0.5,4,1,1,1.287498345,AddReplica,17.16943865,93.91547799,48,3883
CF1,119.1233033,Item Management Service,8,119.1233033,1.69,4,0.5,15,0,4,1.025930859,HwRedeployComponent,7.445206458,103.3109746,19,466
CF5,277.7458164,User Management Service,8,278.5512836,0.5,4,0.5,3,0,4,1.399731418,AddReplica,17.63671044,128.1755686,25,1272
CF5,201.2965399,Persistence Service,7,266.9371301,0.5,6,0.5,10,6,0,1.465107487,AddReplica,14.73108942,93.8030449,42,3020
CF5,17.02081087,Comment Item Filter,7,71.00396379,0.5,2,0.5,3,1,1,1.260289501,AddReplica,13.4881317,158.2886289,59,9553
CF2,96.96008424,Past Sales Item Filter,5,96.96008424,0.35,2,0.5,7,1,1,1.375864881,RestartComponent,19.39201685,188.8243981,5,200
CF5,85.15583753,Seller Reputation Item Filter,8,120.4657687,0.5,2,0.5,12,1,1,1.301323031,AddReplica,17.79636848,75.97996468,45,2752
CF1,96.67425092,Last Second Sales Item Filter,10,96.67425092,1.63,2,0.5,14,1,1,1.413577233,HwRedeployComponent,9.667425092,81.91615479,29,574
CF5,94.75431188,Buy Now Item Filter,8,126.0970844,0.5,2,0.5,7,1,1,1.098703548,AddReplica,16.2191377,143.3773476,16,1080
CF3,103.0166319,Region Item Filter,6,103.0166319,1.63,2,0.5,8,1,1,1.013875071,HwRedeployComponent,17.16943865,93.91547799,2,39
CF2,192.0054015,Bid and Buy Service,10,192.0054015,1.72,5,0.5,12,0,5,1.134330927,HwRedeployComponent,7.68021606,189.208131,20,936
CF5,30.43411747,Future Sales Item Filter,7,64.38637719,0.5,2,0.5,10,1,1,1.358332514,AddReplica,11.61201278,170.676447,52,8240
CF2,176.5041474,Inventory Service,9,176.5041474,0.35,3,0.5,14,1,2,1.386448014,RestartComponent,13.07438129,70.4972201,34,585
CF1,81.28408947,Future Sales Item Filter,7,81.28408947,1.53,2,0.5,6,1,1,1.472959246,LwRedeployComponent,11.61201278,170.676447,21,885
CF1,81.28408947,Future Sales Item Filter,7,81.28408947,1.53,2,0.5,3,1,1,1.413505213,LwRedeployComponent,11.61201278,170.676447,12,476
CF3,224.4356896,Reputation Service,8,224.4356896,1.69,4,0.5,6,0,4,1.145012397,HwRedeployComponent,14.0272306,151.5789161,18,672
CF1,142.3709478,Seller Reputation Item Filter,8,142.3709478,1.53,2,0.5,13,1,1,1.216824225,LwRedeployComponent,17.79636848,75.97996468,31,573
CF3,151.9422892,Authentication Service,7,151.9422892,1.72,5,0.85,8,4,1,1.366515094,HwRedeployComponent,5.10730384,156.5920872,8,279
CF5,13.33889003,Past Sales Item Filter,5,76.47428543,0.5,2,0.5,3,1,1,1.165673678,AddReplica,19.39201685,188.8243981,54,9547
CF5,43.42516419,Persistence Service,7,200.4653167,0.5,5,0.5,8,5,0,1.413342884,AddReplica,14.73108942,93.8030449,55,4964
CF5,23.81989396,Category Item Filter,5,35.49506445,0.5,2,0.5,5,1,1,1.04184687,AddReplica,12.06781267,83.23832011,76,9372
CF3,94.41692189,Comment Item Filter,7,94.41692189,1.63,2,0.5,5,1,1,1.047440212,HwRedeployComponent,13.4881317,158.2886289,21,817
CF5,86.43894846,Recommendation Item Filter,9,87.22421951,0.5,2,0.5,13,1,1,1.164903316,AddReplica,9.853347561,152.5462346,11,700
CF3,45.10303805,Availability Item Filter,8,45.10303805,1.63,2,0.5,4,1,1,1.358077158,HwRedeployComponent,5.637879756,107.8141421,4,96
CF3,638.4602918,Query Service,9,638.4602918,1.9,11,0.5,3,10,1,1.100937991,HwRedeployComponent,12.89818771,87.25315103,15,308
CF5,67.41800729,Query Service,9,424.2506963,0.5,11,0.5,1,10,1,1.051513804,AddReplica,12.89818771,87.25315103,68,7409
CF5,13.59195959,Item Management Service,8,101.4008923,0.5,4,0.5,7,0,4,1.441337825,AddReplica,7.445206458,103.3109746,44,3606
CF5,151.936666,Authentication Service,7,151.933258,0.6,5,0.85,5,4,1,1.266210089,RemoveReplica,5.10730384,156.5920872,22,661
CF3,81.28408947,Future Sales Item Filter,7,81.28408947,1.63,2,0.5,5,1,1,1.075987419,HwRedeployComponent,11.61201278,170.676447,19,804
CF5,43.62914849,Bid and Buy Service,10,166.4995145,0.5,5,0.5,6,0,5,1.005096186,AddReplica,7.68021606,189.208131,40,5727
CF2,45.10303805,Availability Item Filter,8,45.10303805,1.63,2,0.5,8,1,1,1.224771603,HwRedeployComponent,5.637879756,107.8141421,13,327
CF1,257.7940649,Persistence Service,7,257.7940649,0.35,5,0.5,8,5,0,1.448390481,RestartComponent,14.73108942,93.8030449,37,860
CF2,282.187367,User Management Service,8,282.187367,0.35,4,0.5,3,0,4,1.386013873,RestartComponent,17.63671044,128.1755686,7,196
CF1,71.00396379,Comment Item Filter,7,71.00396379,0.35,2,0.5,3,1,1,1.260289501,RestartComponent,13.4881317,158.2886289,59,9553
CF5,55.09159704,Persistence Service,7,157.0677908,0.5,5,0.5,1,5,0,1.072568769,AddReplica,14.73108942,93.8030449,75,9940
CF5,48.48377823,Last Second Sales Item Filter,10,69.22588924,0.5,2,0.5,3,1,1,1.390724617,AddReplica,9.667425092,81.91615479,62,5646
CF5,66.96827241,Inventory Service,9,127.8799977,0.5,3,0.5,4,1,2,1.421628349,AddReplica,13.07438129,70.4972201,62,4766
CF2,96.96008424,Past Sales Item Filter,5,96.96008424,0.35,2,0.5,14,1,1,1.200110073,RestartComponent,19.39201685,188.8243981,15,703
CF5,119.1233033,Item Management Service,8,119.1233033,0.6,4,0.5,6,0,4,1.344070747,RemoveReplica,7.445206458,103.3109746,25,40
CF5,52.20170802,Category Item Filter,5,52.60730215,0.5,2,0.5,7,1,1,1.108590501,AddReplica,12.06781267,83.23832011,49,3042
CF2,142.3709478,Seller Reputation Item Filter,8,142.3709478,1.63,2,0.5,5,1,1,1.074570288,HwRedeployComponent,17.79636848,75.97996468,47,877
CF3,96.67425092,Last Second Sales Item Filter,10,96.67425092,1.63,2,0.5,4,1,1,1.487618528,HwRedeployComponent,9.667425092,81.91615479,41,834
CF5,84.47530482,Buy Now Item Filter,8,111.3114108,0.5,2,0.5,6,1,1,1.479365339,AddReplica,16.2191377,143.3773476,43,4797
CF5,25.52182547,Recommendation Item Filter,9,72.19499635,0.5,2,0.5,5,1,1,1.178727893,AddReplica,9.853347561,152.5462346,50,6696
